"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GBR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","United Kingdom","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GEO","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Georgia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GHA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Ghana","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Guinea","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GMB","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Gambia, The","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GNB","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Guinea-Bissau","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GNQ","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Equatorial Guinea","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GRC","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Greece","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GRD","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Grenada","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GTM","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Guatemala","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GUY","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Guyana","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HKG","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Hong Kong SAR, China","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HND","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Honduras","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HRV","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Croatia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HTI","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Haiti","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","HUN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Hungary","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","IDN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Indonesia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","IND","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","India","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","IRL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Ireland","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","IRN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Iran, Islamic Rep.","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","IRQ","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Iraq","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","ISL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Iceland","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","ISR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Israel","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","ITA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Italy","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","JAM","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Jamaica","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","JOR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Jordan","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","JPN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Japan","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","KAZ","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Kazakhstan","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","KEN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Kenya","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","KGZ","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Kyrgyz Republic","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","KHM","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Cambodia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","KIR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Kiribati","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","KNA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","St. Kitts and Nevis","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","KOR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Korea, Rep.","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","KWT","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Kuwait","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LAO","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Lao PDR","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LBN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Lebanon","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LBR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Liberia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LBY","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Libya","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LCA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","St. Lucia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LIE","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Liechtenstein","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LKA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Sri Lanka","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LSO","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Lesotho","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LTU","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Lithuania","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LUX","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Luxembourg","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","LVA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Latvia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MAC","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Macao SAR, China","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MAR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Morocco","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MCO","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Monaco","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MDA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Moldova","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MDG","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Madagascar","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MDV","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Maldives","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MEX","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mexico","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MHL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Marshall Islands","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MKD","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","North Macedonia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MLI","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mali","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MLT","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Malta","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MMR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Myanmar","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MNE","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Montenegro","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MNG","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mongolia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MOZ","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mozambique","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
